ProcName,Path,ProcessId,_time,app,app:able_to_transfer_file,app:category,app:default_ports,app:evasive,app:excessive_bandwidth,app:has_known_vulnerability,app:risk,app:subcategory,app:used_by_malware,application,bytes_in,bytes_out,dest_port,protocol,src_ip,threat:category,threat:cve,threat:severity,threat_id,threat_name,transport,type,url,DriveType,FileSystem,FreeSpaceKB,DriveName,TotalSpaceKB,UsedSpaceKB,EventCode,Logon_ID,User,Event_time,Network_transfer,Network_time,Traffic_type,Reg_time,Rdata,Revent_status,key_path,Rpid,Rprocess_image,registry_type,SEP_time,SEP_action,SEP_app,direction,SEP_local_port,SEP_packet_id,SEP_remote_host,SEP_tag,Serv_Desc,Serv_Name,StartMode,Serv_Started,Serv_time,Attack1,Attack2,Attack3,Attack4,Attack5
1,1,16148,132642,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10310,0,0,0,0,0,1,1,0,1,0,920005610,1,976743932,56738322,528,1,1,105400,349716,042101,1,135600,0,0,1,2880,1,1,135904,0,1,2,3212,25285005,10308,0,1,1,2,2,133752,1,0,0,0,0
1,1,9520,132636,1,1,2,2146,1,1,2,2,5,1,5,0,563,65000,1,223104,0,0,0,0,0,1,1,0,1,0,920897763,1,976743932,55846169,552,1,10,105400,811,042101,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135904,0,1,2,3212,25285004,10308,0,1,1,2,2,133752,1,0,0,0,0
1,1,6428,132636,1,1,2,2146,1,1,2,2,5,1,5,0,563,65000,1,223104,0,0,0,0,0,1,1,0,1,0,920588267,1,976743932,56155665,680,0,1,105400,155,042101,1,135600,0,0,1,2880,1,1,135904,0,1,2,3212,25285003,10308,0,1,1,2,2,133752,1,0,0,0,0
1,1,11968,132635,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920124409,1,976743932,56619523,538,1,1,105300,656,042101,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135904,0,1,2,3212,25285002,10308,0,1,1,2,2,133752,1,0,0,0,0
1,1,16372,132634,1,2,2,280,2,2,2,4,0,1,1,797,480,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920039143,1,976743932,56704789,576,1,1,105300,21455,041757,1,135600,0,0,1,2880,1,1,135904,0,1,2,3754,25285001,10211,1,1,1,2,2,133752,1,0,0,0,0
1,1,3740,132630,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920129566,1,976743932,56614366,528,1,1,105300,10727,041757,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135904,0,1,1,3754,25285000,10211,1,1,1,1,1,133752,1,0,0,0,0
1,1,7700,132630,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920583382,1,976743932,56160550,552,1,10,105300,10727,041757,1,135600,0,0,1,2880,1,1,135904,0,1,2,4487,25284999,10121,1,1,1,1,1,133752,1,0,0,0,0
1,1,15672,132630,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920393651,1,976743932,56350281,680,0,1,105300,22344,041757,1,135600,0x4a49ffff(1246363647),0,1,3556,1,2,135903,0,1,1,4487,25284998,10121,1,1,1,1,2,133752,1,0,0,0,0
1,1,15356,132630,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920004670,1,976743932,56739262,538,1,1,105200,18413,041757,1,135600,0,0,1,3556,1,1,135903,0,1,2,4487,25284997,10121,1,1,1,2,2,133752,1,0,0,0,0
1,1,10668,132630,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920017004,1,976743932,56726928,576,1,1,105200,3930,041757,1,135600,0x4a49ffff(1246363647),0,1,6860,1,2,135903,0,1,1,4487,25284996,10121,1,0,1,2,2,133600,1,0,0,0,0
1,1,13912,132630,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920342836,1,976743932,56401096,528,1,1,105200,711005,041601,1,135600,0,0,1,6860,1,1,135903,0,1,2,4487,25284995,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,14436,132630,1,2,2,280,2,2,2,4,0,1,1,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920611237,1,976743932,56132695,552,1,10,105200,355502,041601,1,135600,0x4a49ffff(1246363647),0,1,6860,1,2,135903,0,1,1,4487,25284994,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,10676,132630,1,2,1,280,1,1,2,4,4,2,3,66,499,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920167332,1,976743932,56576600,680,0,1,105200,355502,041601,1,135600,0,0,1,6860,1,1,135903,0,1,2,4487,25284993,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,1528,132630,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10308,0,0,0,0,0,1,1,0,1,0,920872883,1,976743932,55871049,538,1,1,105100,1373,041601,1,135600,0,0,1,6860,1,1,135903,0,1,1,4487,25284992,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,2808,132630,1,1,2,253,1,1,2,4,1,2,5,0,105,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920883841,1,976743932,55860091,576,1,1,105100,166,041601,1,135600,0,0,1,6860,1,1,135903,0,1,2,4487,25284991,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,10816,132625,1,2,2,280,2,2,2,4,0,1,1,6155,617,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920900092,1,976743932,55843840,528,1,1,105100,1206,041601,1,135600,0,0,1,6860,1,1,135903,0,1,1,4487,25284990,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,12952,132621,1,1,2,2137,1,1,2,2,1,1,0,0,276,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920508986,1,976743932,56234946,552,1,10,105100,17666,041257,1,135600,0,0,1,6860,1,1,135903,0,1,1,4487,25284989,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,16336,132618,1,1,2,253,1,1,2,4,1,2,5,0,94,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920993567,1,976743932,55750365,680,0,1,105100,8833,041257,1,135600,0,0,1,6860,1,1,135903,0,1,2,4487,25284988,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,15384,132617,1,1,2,2137,1,1,2,2,1,1,0,0,552,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920636742,1,976743932,56107190,538,1,1,105000,8833,041257,1,135600,0,0,1,6860,1,1,135903,1,0,1,0,25284987,0,0,1,1,2,2,133600,1,0,0,0,0
1,1,11784,132617,1,1,2,253,1,1,2,4,1,2,5,0,76,65000,1,10308,0,0,0,0,0,1,1,0,1,0,920784021,1,976743932,55959911,576,1,1,105000,10449,041257,1,135600,0x4a49ffff(1246363647),0,1,1752,1,2,135903,0,1,1,3212,25284986,10308,0,1,1,1,2,133600,1,0,0,0,0
1,1,6952,132617,1,1,2,253,1,1,2,4,1,2,5,0,87,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920815064,1,976743932,55928868,528,1,1,105000,6894,041257,1,135600,0,0,1,1752,1,1,135903,0,1,2,3212,25284985,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,10632,132614,1,2,2,280,2,2,2,4,0,1,1,9830,610,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920578618,1,976743932,56165314,552,1,10,105000,3555,041257,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135903,0,1,1,3212,25284984,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,10592,132558,1,2,2,2443,1,1,2,4,3,2,4,1870,6190,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920226225,1,976743932,56517707,680,0,1,105000,700051,041101,1,135600,0,0,1,2880,1,1,135903,0,1,2,3212,25284983,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,10256,132556,1,2,2,280,2,2,2,4,0,1,1,6796,650,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920549483,1,976743932,56194449,538,1,1,105000,350025,041101,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135903,0,1,2,3212,25284982,10308,0,1,1,1,1,133600,1,0,0,0,0
1,1,5468,132551,1,2,2,280,2,2,2,4,0,1,1,7253,634,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920721035,1,976743932,56022897,576,1,1,105000,350025,041101,1,135600,0,0,1,2880,1,1,135903,0,1,2,3212,25284981,10308,0,1,1,1,1,133600,1,0,0,0,0
1,1,5624,132549,1,1,2,2146,1,1,2,2,5,1,5,0,37684,65000,1,223104,0,0,0,0,0,1,1,0,1,0,920983091,1,976743932,55760841,528,1,1,105000,815,041101,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135903,0,1,2,4487,25284980,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,6768,132549,1,1,2,2146,1,1,2,2,5,1,5,0,37684,65000,1,223104,0,0,0,0,0,1,1,0,1,0,920775438,1,976743932,55968494,552,1,10,105000,156,041101,1,135600,0,0,1,2880,1,1,135902,0,1,1,4487,25284979,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5188,132548,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920157731,1,976743932,56586201,680,0,1,105000,658,041101,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135902,0,1,2,4487,25284978,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,7124,132546,1,2,2,280,2,2,2,4,0,1,1,4424,631,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920525987,1,976743932,56217945,576,1,1,105000,21882,040757,1,135600,0,0,1,2880,1,1,135902,0,1,1,4487,25284977,10121,1,1,1,3,1,133600,1,0,0,0,0
1,1,9468,132543,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920358302,1,976743932,56385630,528,1,1,105000,10941,040757,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135902,0,1,2,4487,25284976,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,1696,132541,1,2,2,280,2,2,2,4,0,1,1,7529,658,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920484386,1,976743932,56259546,552,1,10,105000,10941,040757,1,135600,0,0,1,2880,1,1,135902,0,1,1,4487,25284975,10121,1,1,1,3,1,133600,1,0,0,0,0
1,1,9700,132536,1,2,2,280,2,2,2,4,0,1,1,7559,658,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920117171,1,976743932,56626761,680,0,1,105000,16619,040757,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135902,0,1,1,4487,25284974,10121,1,0,1,2,2,133600,1,0,0,0,0
1,1,1680,132531,1,2,2,280,2,2,2,4,0,1,1,6470,658,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920945124,1,976743932,55798808,538,1,1,104900,12635,040757,1,135600,0,0,1,2880,1,1,135902,0,1,2,4487,25284973,10121,1,1,1,3,1,133600,1,0,0,0,0
1,1,9444,132527,1,2,2,280,2,2,2,4,0,1,1,6442,637,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920483950,1,976743932,56259982,576,1,1,104900,3984,040757,1,135600,0x4a49ffff(1246363647),0,1,2880,1,2,135902,0,1,1,4487,25284972,10121,1,1,1,1,2,133600,1,0,0,0,0
1,1,1392,132525,1,1,2,253,1,1,2,4,1,2,5,263,89,65000,1,10303,0,0,0,0,0,1,1,0,1,0,920176372,1,976743932,56567560,528,1,1,104900,704851,040601,1,135600,0,0,1,2880,1,1,135902,0,1,2,4487,25284971,10121,1,1,1,1,2,133600,1,0,0,0,0
1,1,9576,132523,1,2,2,280,2,2,2,4,0,1,1,6479,631,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920175923,1,976743932,56568009,552,1,10,104900,352425,040601,1,135600,0x4a49ffff(1246363647),0,1,3556,1,2,135902,0,1,1,4487,25284970,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,592,132521,1,1,2,253,1,1,2,4,1,2,5,263,89,65000,1,10303,0,0,0,0,0,1,1,0,1,0,920743455,1,976743932,56000477,680,0,1,104900,352425,040601,1,135600,0,0,1,3556,1,1,135902,0,1,1,4487,25284969,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5356,132519,1,2,2,280,2,2,2,4,0,1,1,6543,658,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920997805,1,976743932,55746127,538,1,1,104800,1395,040601,1,135600,0,0,1,6704,1,1,135902,0,1,2,4487,25284968,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,10164,132519,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920354858,1,976743932,56389074,576,1,1,104800,196,040601,1,135559,0,0,1,10816,1,1,135902,0,1,2,4487,25284967,10121,1,1,1,3,1,133600,1,0,0,0,0
1,1,10188,132515,1,2,2,280,2,2,2,4,0,1,1,2588,637,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920301077,1,976743932,56442855,528,1,1,104800,1198,040601,1,135559,0,0,1,10816,1,1,135902,0,1,1,3212,25284966,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,9060,132515,1,2,2,280,2,2,2,4,0,1,1,66,420,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920369737,1,976743932,56374195,552,1,10,104800,17606,040257,1,135559,0,0,1,6704,1,1,135902,0,1,2,3212,25284965,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,6360,132515,1,2,1,280,1,1,2,4,4,2,3,66,420,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920288738,1,976743932,56455194,680,0,1,104800,8803,040257,1,135558,0,0,1,10816,1,1,135902,0,1,1,3212,25284964,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,4740,132510,1,1,2,2137,1,1,2,2,1,1,0,0,276,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920068030,1,976743932,56675902,538,1,1,104731,8803,040257,1,135558,0,0,1,10816,1,1,135902,0,1,2,3212,25284963,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,6412,132508,1,1,2,253,1,1,2,4,1,2,5,156,99,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920173771,1,976743932,56570161,538,1,1,104700,10365,040257,1,135558,0,0,1,6704,1,1,135902,0,1,2,3212,25284962,10308,0,1,1,3,1,133600,1,0,0,0,0
1,1,7412,132506,1,1,2,2137,1,1,2,2,1,1,0,0,552,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920292725,1,976743932,56451207,576,1,1,104659,6702,040257,1,135557,0,0,1,10816,1,1,135902,0,1,2,3212,25284961,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,7204,132505,1,2,2,280,2,2,2,4,0,1,1,6190,631,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920034695,1,976743932,56709237,528,1,1,104659,3663,040257,1,135557,0,0,1,10816,1,1,135902,1,0,1,0,25284960,0,0,0,1,1,1,133600,1,0,0,0,0
1,1,6676,132500,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920539460,1,976743932,56204472,552,1,10,104659,706210,040101,1,135557,0,0,1,6704,1,1,135902,0,1,1,4487,25284959,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,6508,132455,1,2,2,280,2,2,2,4,0,1,1,66,400,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920348215,1,976743932,56395717,680,0,1,104659,353105,040101,1,135557,0,0,1,6704,1,1,135902,0,1,2,4487,25284958,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,2364,132455,1,2,1,280,1,1,2,4,4,2,3,66,400,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920731039,1,976743932,56012893,538,1,1,104600,353105,040101,1,135556,0,0,1,10816,1,1,135902,0,1,1,4487,25284957,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,6860,132455,1,2,2,280,2,2,2,4,0,1,1,66,497,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920739274,1,976743932,56004658,576,1,1,104600,824,040101,1,135556,0,0,1,10816,1,1,135902,0,1,2,4487,25284956,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,6704,132455,1,2,1,280,1,1,2,4,4,2,3,66,497,65000,2,10303,0,0,0,0,0,2,1,0,1,0,920090661,1,976743932,56653271,528,1,1,104600,162,040101,1,135556,0,0,1,6704,1,1,135902,0,1,1,4487,25284955,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,6168,132455,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10303,0,0,0,0,0,1,1,0,1,0,920297948,1,976743932,56445984,552,1,10,104600,661,040101,1,135555,0,0,1,10816,1,1,135902,0,1,1,4487,25284954,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,6440,132451,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10303,0,0,0,0,0,1,1,0,1,0,920863475,1,976743932,55880457,680,0,1,104600,21376,035757,1,135555,0,0,1,10816,1,1,135902,0,1,2,4487,25284953,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,4016,132446,1,1,2,253,1,1,2,4,1,2,5,263,89,65000,1,10212,0,0,0,0,0,1,1,0,1,0,920648905,1,976743932,56095027,538,1,1,104500,10688,035757,1,135555,0,0,1,6704,1,1,135902,0,1,2,4487,25284952,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,7940,132444,1,2,2,280,2,2,2,4,0,1,1,6377,637,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920354954,1,976743932,56388978,576,1,1,104500,10688,035757,1,135554,0,0,1,10816,1,1,135902,0,1,1,3212,25284951,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,7692,132440,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920804070,1,976743932,55939862,528,1,1,104500,10461,035757,1,135554,0,0,1,10816,1,1,135902,0,1,2,3212,25284950,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,7344,132438,1,1,2,253,1,1,2,4,1,2,5,0,99,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920408339,1,976743932,56335593,552,1,10,104500,6739,035757,1,135554,0,0,1,6704,1,1,135902,0,1,1,3212,25284949,10308,0,1,1,1,1,133600,1,0,0,0,0
1,1,6712,132437,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920117179,1,976743932,56626753,680,0,1,104500,3721,035757,1,135553,0,0,1,10816,1,1,135902,0,1,2,3212,25284948,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,5904,132435,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920161946,1,976743932,56581986,538,1,1,104500,697649,035601,1,135553,0,0,1,10816,1,1,135902,0,1,2,3212,25284947,10308,0,0,1,1,2,133600,1,0,0,0,0
1,1,272,132435,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920527889,1,976743932,56216043,576,1,1,104500,348824,035601,1,135553,0,0,1,6704,1,1,135902,0,1,2,3212,25284946,10308,0,1,1,1,1,133600,1,0,0,0,0
1,1,5876,132433,1,1,2,2137,1,1,2,2,1,1,0,0,92,65000,1,10309,0,0,0,0,0,1,1,0,1,0,920668396,1,976743932,56075536,528,1,1,104500,348824,035601,1,135552,0,0,1,10816,1,1,135901,0,1,1,4487,25284945,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5808,132432,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920823716,1,976743932,55920216,552,1,10,104500,1080,035601,1,135552,0,0,1,10816,1,1,135901,0,1,2,4487,25284944,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,4916,132431,1,1,2,2123,1,1,1,2,1,2,5,90,90,65000,1,10303,0,0,0,0,0,1,1,0,1,0,920758056,1,976743932,55985876,680,0,1,104500,157,035601,1,135552,0,0,1,6704,1,1,135901,0,1,1,4487,25284943,10121,1,1,1,1,2,133600,1,0,0,0,0
1,1,4720,132427,1,2,2,280,2,2,2,4,0,1,1,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920154370,1,976743932,56589562,576,1,1,104500,922,035601,1,135551,0,0,1,10816,1,1,135901,0,1,2,4487,25284942,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,4664,132427,1,2,1,280,1,1,2,4,4,2,3,62,470,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920752270,1,976743932,55991662,528,1,1,104500,18126,035257,1,135551,0,0,1,10816,1,1,135901,0,1,1,4487,25284941,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,5952,132424,1,2,2,280,2,2,2,4,0,1,1,6232,631,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920252024,1,976743932,56491908,552,1,10,104500,9063,035257,1,135551,0,0,1,6704,1,1,135901,0,1,1,4487,25284940,10121,1,0,1,2,2,133600,1,0,0,0,0
1,1,5604,132422,1,2,2,280,2,2,2,4,0,1,1,62,454,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920220912,1,976743932,56523020,680,0,1,104500,9063,035257,1,135550,0,0,1,10816,1,1,135901,0,1,2,4487,25284939,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5556,132422,1,2,1,280,1,1,2,4,4,2,3,62,454,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920192956,1,976743932,56550976,538,1,10,104437,16914,035257,1,135550,0,0,1,10816,1,1,135901,0,1,1,4487,25284938,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5524,132422,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920703661,1,976743932,56040271,540,1,10,104437,12903,035257,1,135550,0,0,1,6860,1,1,135901,0,1,2,4487,25284937,10121,1,0,1,1,1,133600,1,0,0,0,0
1,1,5496,132418,1,1,2,253,1,1,2,4,1,2,5,401,96,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920484096,1,976743932,56259836,538,1,10,104437,4011,035257,1,135550,0,0,1,6860,1,1,135901,0,1,1,4487,25284936,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5384,132418,1,1,2,253,1,1,2,4,1,2,5,361,96,65000,1,10290,0,0,0,0,0,1,1,0,1,0,920024065,1,976743932,56719867,540,1,10,104437,713446,035101,1,135550,0,0,1,6860,1,1,135901,0,1,2,4487,25284935,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,5352,132417,1,2,2,280,2,2,2,4,0,1,1,62,451,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920378791,1,976743932,56365141,538,1,1,104400,356723,035101,1,135550,0,0,1,6860,1,1,135901,0,1,1,4487,25284934,10121,1,1,1,3,1,133600,1,0,0,0,0
1,1,5292,132417,1,2,1,280,1,1,2,4,4,2,3,62,451,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920696480,1,976743932,56047452,576,1,1,104400,356723,035101,1,135550,0,0,1,6860,1,1,135901,0,1,2,4487,25284933,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,5132,132417,1,1,2,253,1,1,2,4,1,2,5,0,89,65000,1,10212,0,0,0,0,0,1,1,0,1,0,920679121,1,976743932,56064811,528,1,1,104400,1092,035101,1,135550,0,0,1,6860,1,1,135901,0,1,1,4487,25284932,10121,1,0,1,2,2,133600,1,0,0,0,0
1,1,4492,132414,1,2,2,280,2,2,2,4,0,1,1,6320,639,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920713355,1,976743932,56030577,552,1,10,104400,164,035101,1,135550,0,0,1,6860,1,1,135901,0,1,2,4487,25284931,10121,1,1,1,1,2,133600,1,0,0,0,0
1,1,4416,132412,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920630058,1,976743932,56113874,680,0,1,104400,927,035101,1,135550,0,0,1,6860,1,1,135901,0,1,1,4487,25284930,10121,1,1,1,1,1,133600,1,0,0,0,0
1,1,4376,132412,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920287033,1,976743932,56456899,538,1,1,104300,21346,034757,1,135550,0,0,1,6860,1,1,135901,0,1,1,4487,25284929,10121,1,0,1,1,1,133600,1,0,0,0,0
1,1,4316,132412,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920569431,1,976743932,56174501,576,1,1,104300,10673,034757,1,135550,0,0,1,6860,1,1,135901,0,1,2,4487,25284928,10121,1,1,1,2,2,133600,1,0,0,0,0
1,1,4228,132410,1,2,2,280,2,2,2,4,0,1,1,7771,1012,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920567402,1,976743932,56176530,528,1,1,104300,10673,034757,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284927,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,4140,132409,1,2,2,280,2,2,2,4,0,1,1,7771,1012,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920686109,1,976743932,56057823,552,1,10,104300,16740,034757,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284926,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,4100,132409,1,2,2,280,2,2,2,4,0,1,1,7771,1012,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920953614,1,976743932,55790318,680,0,1,104300,13086,034757,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284925,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,472,132409,1,2,2,280,2,2,2,4,0,1,1,7771,1012,65000,2,10308,0,0,0,0,0,2,1,0,1,0,920928950,1,976743932,55814982,538,1,1,104247,3654,034757,1,135550,0,0,1,6860,1,1,135901,0,1,2,3212,25284924,10308,0,1,1,2,2,133600,1,0,0,0,0
1,1,3556,132406,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920932061,1,976743932,55811871,538,1,1,104200,693503,034601,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284923,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,3524,132406,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920876230,1,976743932,55867702,576,1,1,104200,346751,034601,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284922,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,3448,132406,1,2,2,280,2,2,2,4,0,1,1,0,0,65000,2,23790,0,0,0,52060,1,0,2,1,1,0,920799414,1,976743932,55944518,528,1,1,104200,346751,034601,1,135550,0,0,1,6860,1,1,135901,0,1,2,3212,25284921,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,3416,132401,1,2,2,280,2,2,2,4,0,1,1,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920247669,1,976743932,56496263,552,1,10,104200,1157,034601,1,135550,0,0,1,6860,1,1,135901,0,1,2,3212,25284920,10308,0,0,1,2,2,133600,1,0,0,0,0
1,1,3024,132401,1,2,1,280,1,1,2,4,4,2,3,62,478,65000,2,10212,0,0,0,0,0,2,1,0,1,0,920642337,1,976743932,56101595,680,0,1,104200,208,034601,1,135550,0,0,1,6860,1,1,135901,0,1,1,3212,25284919,10308,0,0,1,2,1,133600,1,0,0,0,0
